PATH,MULTI-RESULT,image,FOLD,YY1,YY2
image_2/2_310.jpg,2,2_310,8.0,100.0,131.0
image_2/2_468.jpg,2,2_468,4.0,64.0,95.0
image_2/2_333.jpg,2,2_333,3.0,56.0,82.0
image_2/2_314.jpg,2,2_314,0.0,64.0,93.0
image_2/2_426.jpg,2,2_426,7.0,57.0,85.0
image_2/2_305.jpg,2,2_305,9.0,60.0,81.0
image_2/2_130.jpg,2,2_130,2.0,65.0,90.0
image_2/2_155.jpg,2,2_155,1.0,54.0,85.0
image_2/2_48.jpg,2,2_48,7.0,54.0,85.0
image_2/2_181.jpg,2,2_181,0.0,56.0,82.0
image_2/2_102.jpg,2,2_102,1.0,48.0,84.0
image_2/2_205.jpg,2,2_205,7.0,96.0,117.0
image_2/2_293.jpg,2,2_293,7.0,71.0,96.0
image_2/2_415.jpg,2,2_415,1.0,62.0,84.0
image_2/2_378.jpg,2,2_378,2.0,62.0,82.0
image_2/2_133.jpg,2,2_133,7.0,59.0,89.0
image_2/2_80.jpg,2,2_80,2.0,60.0,82.0
image_2/2_237.jpg,2,2_237,7.0,59.0,87.0
image_2/2_343.jpg,2,2_343,9.0,65.0,84.0
image_2/2_374.jpg,2,2_374,8.0,59.0,89.0
image_2/2_380.jpg,2,2_380,8.0,60.0,84.0
image_2/2_381.jpg,2,2_381,3.0,59.0,87.0
image_2/2_90.jpg,2,2_90,7.0,62.0,89.0
image_2/2_170.jpg,2,2_170,3.0,53.0,92.0
image_2/2_458.jpg,2,2_458,5.0,57.0,82.0
image_2/2_62.jpg,2,2_62,3.0,59.0,89.0
image_2/2_38.jpg,2,2_38,8.0,101.0,131.0
image_2/2_444.jpg,2,2_444,7.0,64.0,84.0
image_2/2_306.jpg,2,2_306,5.0,59.0,87.0
image_2/2_115.jpg,2,2_115,5.0,64.0,95.0
image_2/2_198.jpg,2,2_198,4.0,51.0,84.0
image_2/2_184.jpg,2,2_184,1.0,65.0,92.0
image_2/2_348.jpg,2,2_348,0.0,62.0,87.0
image_2/2_8.jpg,2,2_8,4.0,54.0,79.0
image_2/2_100.jpg,2,2_100,9.0,65.0,96.0
image_2/2_405.jpg,2,2_405,7.0,96.0,134.0
image_2/2_94.jpg,2,2_94,4.0,56.0,84.0
image_2/2_287.jpg,2,2_287,7.0,64.0,96.0
image_2/2_321.jpg,2,2_321,7.0,103.0,132.0
image_2/2_341.jpg,2,2_341,1.0,60.0,84.0
image_2/2_324.jpg,2,2_324,2.0,90.0,123.0
image_2/2_282.jpg,2,2_282,0.0,56.0,84.0
image_2/2_258.jpg,2,2_258,3.0,92.0,126.0
image_2/2_243.jpg,2,2_243,9.0,68.0,95.0
image_2/2_279.jpg,2,2_279,5.0,68.0,89.0
image_2/2_368.jpg,2,2_368,5.0,65.0,95.0
image_2/2_212.jpg,2,2_212,6.0,64.0,89.0
image_2/2_112.jpg,2,2_112,3.0,100.0,126.0
image_2/2_403.jpg,2,2_403,9.0,96.0,125.0
image_2/2_215.jpg,2,2_215,6.0,65.0,87.0
image_2/2_285.jpg,2,2_285,9.0,67.0,87.0
image_2/2_422.jpg,2,2_422,6.0,68.0,92.0
image_2/2_107.jpg,2,2_107,0.0,53.0,82.0
image_2/2_277.jpg,2,2_277,7.0,53.0,87.0
image_2/2_218.jpg,2,2_218,7.0,56.0,85.0
image_2/2_41.jpg,2,2_41,0.0,101.0,128.0
image_2/2_355.jpg,2,2_355,2.0,56.0,79.0
image_2/2_192.jpg,2,2_192,7.0,65.0,89.0
image_2/2_379.jpg,2,2_379,0.0,59.0,90.0
image_2/2_145.jpg,2,2_145,1.0,50.0,85.0
image_2/2_482.jpg,2,2_482,6.0,70.0,92.0
image_2/2_398.jpg,2,2_398,2.0,57.0,90.0
image_2/2_274.jpg,2,2_274,7.0,51.0,87.0
image_2/2_369.jpg,2,2_369,4.0,68.0,87.0
image_2/2_402.jpg,2,2_402,8.0,59.0,87.0
image_2/2_185.jpg,2,2_185,7.0,62.0,85.0
image_2/2_54.jpg,2,2_54,8.0,65.0,85.0
image_2/2_98.jpg,2,2_98,8.0,62.0,93.0
image_2/2_30.jpg,2,2_30,3.0,46.0,79.0
image_2/2_494.jpg,2,2_494,4.0,51.0,84.0
image_2/2_125.jpg,2,2_125,1.0,60.0,90.0
image_2/2_3.jpg,2,2_3,7.0,59.0,90.0
image_2/2_462.jpg,2,2_462,6.0,67.0,93.0
image_2/2_413.jpg,2,2_413,9.0,57.0,85.0
image_2/2_335.jpg,2,2_335,7.0,62.0,87.0
image_2/2_202.jpg,2,2_202,1.0,64.0,93.0
image_2/2_493.jpg,2,2_493,2.0,57.0,84.0
image_2/2_412.jpg,2,2_412,3.0,60.0,84.0
image_2/2_2.jpg,2,2_2,5.0,68.0,93.0
image_2/2_308.jpg,2,2_308,6.0,59.0,84.0
image_2/2_486.jpg,2,2_486,5.0,64.0,89.0
image_2/2_441.jpg,2,2_441,0.0,59.0,78.0
image_2/2_152.jpg,2,2_152,5.0,64.0,92.0
image_2/2_28.jpg,2,2_28,6.0,48.0,87.0
image_2/2_29.jpg,2,2_29,6.0,62.0,90.0
image_2/2_201.jpg,2,2_201,0.0,60.0,90.0
image_2/2_344.jpg,2,2_344,9.0,96.0,126.0
image_2/2_345.jpg,2,2_345,1.0,70.0,93.0
image_2/2_23.jpg,2,2_23,6.0,54.0,76.0
image_2/2_86.jpg,2,2_86,8.0,53.0,85.0
image_2/2_303.jpg,2,2_303,8.0,56.0,90.0
image_2/2_16.jpg,2,2_16,9.0,59.0,87.0
image_2/2_395.jpg,2,2_395,7.0,67.0,89.0
image_2/2_371.jpg,2,2_371,3.0,54.0,84.0
image_2/2_240.jpg,2,2_240,3.0,56.0,87.0
image_2/2_313.jpg,2,2_313,4.0,56.0,87.0
image_2/2_299.jpg,2,2_299,7.0,68.0,95.0
image_2/2_122.jpg,2,2_122,5.0,98.0,131.0
image_2/2_254.jpg,2,2_254,5.0,65.0,95.0
image_2/2_67.jpg,2,2_67,2.0,54.0,79.0
image_2/2_256.jpg,2,2_256,1.0,60.0,89.0
image_2/2_266.jpg,2,2_266,4.0,62.0,85.0
image_2/2_246.jpg,2,2_246,9.0,56.0,84.0
image_2/2_111.jpg,2,2_111,0.0,56.0,82.0
image_2/2_439.jpg,2,2_439,6.0,54.0,73.0
image_2/2_224.jpg,2,2_224,9.0,71.0,90.0
image_2/2_322.jpg,2,2_322,7.0,65.0,90.0
image_2/2_268.jpg,2,2_268,4.0,54.0,90.0
image_2/2_411.jpg,2,2_411,0.0,64.0,84.0
image_2/2_459.jpg,2,2_459,8.0,57.0,93.0
image_2/2_135.jpg,2,2_135,9.0,96.0,126.0
image_2/2_132.jpg,2,2_132,0.0,64.0,92.0
image_2/2_474.jpg,2,2_474,2.0,68.0,87.0
image_2/2_328.jpg,2,2_328,4.0,60.0,93.0
image_2/2_179.jpg,2,2_179,0.0,65.0,92.0
image_2/2_13.jpg,2,2_13,4.0,56.0,89.0
image_2/2_120.jpg,2,2_120,1.0,48.0,87.0
image_2/2_435.jpg,2,2_435,4.0,65.0,92.0
image_2/2_31.jpg,2,2_31,2.0,104.0,131.0
image_2/2_416.jpg,2,2_416,9.0,57.0,89.0
image_2/2_15.jpg,2,2_15,2.0,60.0,85.0
image_2/2_363.jpg,2,2_363,0.0,100.0,129.0
image_2/2_228.jpg,2,2_228,6.0,62.0,90.0
image_2/2_53.jpg,2,2_53,3.0,62.0,89.0
image_2/2_278.jpg,2,2_278,5.0,64.0,98.0
image_2/2_140.jpg,2,2_140,3.0,60.0,90.0
image_2/2_431.jpg,2,2_431,1.0,50.0,81.0
image_2/2_141.jpg,2,2_141,5.0,54.0,89.0
image_2/2_9.jpg,2,2_9,2.0,62.0,89.0
image_2/2_204.jpg,2,2_204,6.0,65.0,90.0
image_2/2_77.jpg,2,2_77,3.0,59.0,81.0
image_2/2_470.jpg,2,2_470,2.0,70.0,85.0
image_2/2_358.jpg,2,2_358,8.0,62.0,92.0
image_2/2_359.jpg,2,2_359,0.0,53.0,82.0
image_2/2_61.jpg,2,2_61,6.0,101.0,131.0
image_2/2_163.jpg,2,2_163,9.0,62.0,90.0
image_2/2_434.jpg,2,2_434,7.0,54.0,85.0
image_2/2_291.jpg,2,2_291,7.0,98.0,123.0
image_2/2_450.jpg,2,2_450,9.0,43.0,78.0
image_2/2_190.jpg,2,2_190,4.0,54.0,82.0
image_2/2_99.jpg,2,2_99,6.0,59.0,79.0
image_2/2_191.jpg,2,2_191,5.0,59.0,87.0
image_2/2_216.jpg,2,2_216,1.0,54.0,84.0
image_2/2_113.jpg,2,2_113,2.0,51.0,82.0
image_2/2_229.jpg,2,2_229,4.0,56.0,87.0
image_2/2_467.jpg,2,2_467,1.0,57.0,92.0
image_2/2_471.jpg,2,2_471,5.0,60.0,87.0
image_2/2_159.jpg,2,2_159,1.0,70.0,95.0
image_2/2_340.jpg,2,2_340,6.0,71.0,115.0
image_2/2_294.jpg,2,2_294,3.0,57.0,93.0
image_2/2_164.jpg,2,2_164,8.0,68.0,90.0
image_2/2_489.jpg,2,2_489,2.0,56.0,84.0
image_2/2_27.jpg,2,2_27,3.0,100.0,123.0
image_2/2_477.jpg,2,2_477,5.0,59.0,87.0
image_2/2_147.jpg,2,2_147,9.0,60.0,93.0
image_2/2_55.jpg,2,2_55,0.0,57.0,79.0
image_2/2_162.jpg,2,2_162,7.0,100.0,134.0
image_2/2_408.jpg,2,2_408,4.0,93.0,135.0
image_2/2_259.jpg,2,2_259,3.0,62.0,85.0
image_2/2_36.jpg,2,2_36,0.0,100.0,137.0
image_2/2_290.jpg,2,2_290,8.0,50.0,84.0
image_2/2_186.jpg,2,2_186,6.0,64.0,87.0
image_2/2_168.jpg,2,2_168,3.0,96.0,126.0
image_2/2_427.jpg,2,2_427,1.0,62.0,84.0
image_2/2_33.jpg,2,2_33,8.0,45.0,81.0
image_2/2_92.jpg,2,2_92,8.0,54.0,78.0
image_2/2_396.jpg,2,2_396,7.0,51.0,89.0
image_2/2_88.jpg,2,2_88,1.0,96.0,126.0
image_2/2_356.jpg,2,2_356,5.0,62.0,95.0
image_2/2_153.jpg,2,2_153,0.0,54.0,89.0
image_2/2_222.jpg,2,2_222,8.0,51.0,90.0
image_2/2_312.jpg,2,2_312,9.0,70.0,90.0
image_2/2_361.jpg,2,2_361,1.0,56.0,78.0
image_2/2_366.jpg,2,2_366,7.0,64.0,92.0
image_2/2_248.jpg,2,2_248,6.0,54.0,84.0
image_2/2_244.jpg,2,2_244,1.0,65.0,84.0
image_2/2_260.jpg,2,2_260,9.0,101.0,126.0
image_2/2_221.jpg,2,2_221,6.0,57.0,87.0
image_2/2_349.jpg,2,2_349,3.0,53.0,82.0
image_2/2_197.jpg,2,2_197,6.0,65.0,90.0
image_2/2_217.jpg,2,2_217,5.0,70.0,96.0
image_2/2_263.jpg,2,2_263,8.0,59.0,87.0
image_4/4_195.jpg,4,4_195,0.0,71.0,101.0
image_4/4_33.jpg,4,4_33,2.0,73.0,100.0
image_4/4_48.jpg,4,4_48,9.0,85.0,117.0
image_4/4_133.jpg,4,4_133,4.0,82.0,103.0
image_4/4_25.jpg,4,4_25,7.0,67.0,95.0
image_4/4_197.jpg,4,4_197,8.0,73.0,96.0
image_4/4_125.jpg,4,4_125,3.0,81.0,104.0
image_4/4_23.jpg,4,4_23,4.0,89.0,103.0
image_4/4_208.jpg,4,4_208,4.0,62.0,98.0
image_4/4_175.jpg,4,4_175,8.0,70.0,98.0
image_4/4_124.jpg,4,4_124,6.0,76.0,109.0
image_4/4_198.jpg,4,4_198,8.0,65.0,98.0
image_4/4_123.jpg,4,4_123,9.0,62.0,90.0
image_4/4_181.jpg,4,4_181,4.0,71.0,101.0
image_4/4_109.jpg,4,4_109,6.0,93.0,128.0
image_4/4_128.jpg,4,4_128,5.0,81.0,100.0
image_4/4_11.jpg,4,4_11,9.0,75.0,115.0
image_4/4_39.jpg,4,4_39,2.0,81.0,110.0
image_4/4_227.jpg,4,4_227,7.0,71.0,95.0
image_4/4_176.jpg,4,4_176,2.0,62.0,95.0
image_4/4_105.jpg,4,4_105,4.0,98.0,126.0
image_4/4_216.jpg,4,4_216,7.0,65.0,101.0
image_4/4_136.jpg,4,4_136,0.0,73.0,106.0
image_4/4_131.jpg,4,4_131,8.0,87.0,120.0
image_4/4_42.jpg,4,4_42,5.0,96.0,123.0
image_4/4_19.jpg,4,4_19,0.0,90.0,120.0
image_4/4_147.jpg,4,4_147,5.0,81.0,114.0
image_4/4_132.jpg,4,4_132,1.0,70.0,101.0
image_4/4_146.jpg,4,4_146,4.0,81.0,103.0
image_4/4_49.jpg,4,4_49,8.0,75.0,101.0
image_4/4_112.jpg,4,4_112,7.0,96.0,129.0
image_4/4_169.jpg,4,4_169,2.0,60.0,89.0
image_4/4_162.jpg,4,4_162,5.0,96.0,125.0
image_4/4_108.jpg,4,4_108,4.0,78.0,120.0
image_4/4_226.jpg,4,4_226,6.0,70.0,100.0
image_4/4_21.jpg,4,4_21,2.0,73.0,120.0
image_4/4_163.jpg,4,4_163,3.0,84.0,117.0
image_4/4_200.jpg,4,4_200,2.0,70.0,93.0
image_4/4_204.jpg,4,4_204,0.0,57.0,90.0
image_4/4_178.jpg,4,4_178,7.0,57.0,87.0
image_4/4_119.jpg,4,4_119,2.0,67.0,92.0
image_4/4_173.jpg,4,4_173,1.0,65.0,95.0
image_4/4_165.jpg,4,4_165,4.0,70.0,92.0
image_4/4_199.jpg,4,4_199,9.0,90.0,120.0
image_4/4_201.jpg,4,4_201,3.0,67.0,100.0
image_4/4_191.jpg,4,4_191,8.0,93.0,115.0
image_4/4_66.jpg,4,4_66,1.0,87.0,118.0
image_4/4_167.jpg,4,4_167,3.0,70.0,98.0
image_4/4_184.jpg,4,4_184,3.0,85.0,120.0
image_4/4_218.jpg,4,4_218,8.0,51.0,90.0
image_4/4_182.jpg,4,4_182,1.0,90.0,121.0
image_4/4_219.jpg,4,4_219,9.0,70.0,96.0
image_4/4_188.jpg,4,4_188,8.0,95.0,123.0
image_4/4_64.jpg,4,4_64,4.0,90.0,114.0
image_4/4_209.jpg,4,4_209,3.0,75.0,96.0
image_4/4_103.jpg,4,4_103,3.0,96.0,118.0
image_4/4_221.jpg,4,4_221,0.0,90.0,117.0
image_4/4_185.jpg,4,4_185,1.0,67.0,100.0
image_4/4_187.jpg,4,4_187,2.0,93.0,121.0
image_4/4_44.jpg,4,4_44,5.0,95.0,109.0
image_4/4_100.jpg,4,4_100,7.0,81.0,114.0
image_4/4_207.jpg,4,4_207,8.0,64.0,95.0
image_4/4_138.jpg,4,4_138,6.0,78.0,115.0
image_4/4_183.jpg,4,4_183,7.0,89.0,121.0
image_4/4_180.jpg,4,4_180,7.0,76.0,101.0
image_4/4_168.jpg,4,4_168,0.0,70.0,98.0
image_4/4_144.jpg,4,4_144,2.0,71.0,98.0
image_4/4_113.jpg,4,4_113,2.0,62.0,87.0
image_4/4_43.jpg,4,4_43,0.0,93.0,115.0
image_4/4_194.jpg,4,4_194,3.0,76.0,100.0
image_4/4_220.jpg,4,4_220,1.0,54.0,90.0
image_4/4_193.jpg,4,4_193,1.0,65.0,98.0
image_4/4_53.jpg,4,4_53,7.0,70.0,96.0
image_4/4_3.jpg,4,4_3,6.0,73.0,109.0
image_4/4_217.jpg,4,4_217,1.0,60.0,93.0
image_4/4_35.jpg,4,4_35,5.0,90.0,112.0
image_4/4_142.jpg,4,4_142,8.0,73.0,109.0
image_4/4_63.jpg,4,4_63,9.0,79.0,115.0
image_4/4_13.jpg,4,4_13,9.0,78.0,100.0
image_4/4_225.jpg,4,4_225,0.0,79.0,109.0
image_4/4_171.jpg,4,4_171,9.0,71.0,96.0
image_4/4_212.jpg,4,4_212,8.0,64.0,101.0
image_4/4_166.jpg,4,4_166,3.0,65.0,92.0
image_4/4_45.jpg,4,4_45,7.0,78.0,107.0
image_4/4_159.jpg,4,4_159,9.0,78.0,100.0
image_4/4_111.jpg,4,4_111,2.0,96.0,128.0
image_4/4_12.jpg,4,4_12,6.0,93.0,121.0
image_4/4_121.jpg,4,4_121,2.0,104.0,126.0
image_4/4_101.jpg,4,4_101,6.0,81.0,117.0
image_4/4_10.jpg,4,4_10,1.0,96.0,123.0
image_4/4_71.jpg,4,4_71,2.0,84.0,107.0
image_4/4_69.jpg,4,4_69,9.0,90.0,117.0
image_4/4_15.jpg,4,4_15,0.0,73.0,117.0
image_4/4_213.jpg,4,4_213,3.0,93.0,118.0
image_4/4_38.jpg,4,4_38,6.0,67.0,96.0
image_4/4_130.jpg,4,4_130,3.0,78.0,100.0
image_4/4_30.jpg,4,4_30,9.0,79.0,101.0
image_4/4_1.jpg,4,4_1,6.0,73.0,107.0
image_4/4_211.jpg,4,4_211,2.0,95.0,118.0
image_4/4_117.jpg,4,4_117,5.0,62.0,95.0
image_4/4_24.jpg,4,4_24,8.0,75.0,110.0
image_4/4_210.jpg,4,4_210,5.0,67.0,100.0
image_4/4_134.jpg,4,4_134,0.0,78.0,112.0
image_4/4_18.jpg,4,4_18,5.0,79.0,112.0
image_4/4_215.jpg,4,4_215,3.0,62.0,90.0
image_4/4_46.jpg,4,4_46,4.0,96.0,121.0
image_4/4_14.jpg,4,4_14,1.0,87.0,115.0
image_4/4_4.jpg,4,4_4,7.0,75.0,114.0
image_4/4_70.jpg,4,4_70,4.0,90.0,112.0
image_4/4_114.jpg,4,4_114,6.0,64.0,93.0
image_4/4_189.jpg,4,4_189,4.0,65.0,95.0
image_4/4_172.jpg,4,4_172,9.0,71.0,98.0
image_4/4_9.jpg,4,4_9,1.0,54.0,84.0
image_4/4_8.jpg,4,4_8,5.0,76.0,112.0
image_4/4_7.jpg,4,4_7,5.0,71.0,109.0
image_4/4_179.jpg,4,4_179,8.0,73.0,96.0
image_4/4_154.jpg,4,4_154,6.0,79.0,106.0
image_4/4_0.jpg,4,4_0,4.0,78.0,101.0
image_4/4_110.jpg,4,4_110,2.0,98.0,117.0
image_4/4_205.jpg,4,4_205,4.0,71.0,93.0
image_4/4_116.jpg,4,4_116,6.0,70.0,92.0
image_4/4_192.jpg,4,4_192,9.0,75.0,101.0
image_4/4_190.jpg,4,4_190,6.0,82.0,114.0
image_4/4_17.jpg,4,4_17,2.0,75.0,121.0
image_4/4_145.jpg,4,4_145,1.0,78.0,106.0
image_4/4_28.jpg,4,4_28,0.0,90.0,117.0
image_4/4_223.jpg,4,4_223,9.0,73.0,100.0
image_4/4_20.jpg,4,4_20,5.0,79.0,109.0
image_4/4_34.jpg,4,4_34,4.0,89.0,112.0
image_4/4_206.jpg,4,4_206,0.0,64.0,96.0
image_4/4_214.jpg,4,4_214,0.0,59.0,90.0
image_4/4_224.jpg,4,4_224,7.0,78.0,98.0
image_4/4_75.jpg,4,4_75,3.0,89.0,112.0
image_4/4_129.jpg,4,4_129,1.0,79.0,101.0
image_4/4_126.jpg,4,4_126,0.0,81.0,100.0
image_4/4_27.jpg,4,4_27,6.0,93.0,115.0
image_4/4_222.jpg,4,4_222,1.0,73.0,93.0
image_4/4_84.jpg,4,4_84,5.0,93.0,112.0
image_4/4_153.jpg,4,4_153,8.0,73.0,100.0
image_4/4_170.jpg,4,4_170,3.0,68.0,95.0
image_4/4_164.jpg,4,4_164,5.0,78.0,96.0
image_4/4_174.jpg,4,4_174,9.0,67.0,96.0
image_4/4_186.jpg,4,4_186,8.0,68.0,98.0
image_4/4_202.jpg,4,4_202,0.0,73.0,96.0
image_4/4_52.jpg,4,4_52,7.0,73.0,104.0
image_4/4_196.jpg,4,4_196,6.0,65.0,96.0
image_4/4_16.jpg,4,4_16,1.0,93.0,115.0
image_4/4_141.jpg,4,4_141,1.0,76.0,106.0
image_4/4_152.jpg,4,4_152,5.0,79.0,100.0
image_4/4_78.jpg,4,4_78,4.0,82.0,104.0
image_4/4_137.jpg,4,4_137,3.0,76.0,106.0
image_4/4_107.jpg,4,4_107,7.0,78.0,109.0
image_4/4_177.jpg,4,4_177,7.0,65.0,98.0
image_4/4_118.jpg,4,4_118,3.0,64.0,95.0
image_0/0_1854.jpg,0,0_1854,1.0,,
image_0/0_801.jpg,0,0_801,7.0,,
image_0/0_1996.jpg,0,0_1996,9.0,,
image_0/0_932.jpg,0,0_932,9.0,,
image_0/0_1818.jpg,0,0_1818,0.0,,
image_0/0_1914.jpg,0,0_1914,2.0,,
image_0/0_1156.jpg,0,0_1156,3.0,,
image_0/0_209.jpg,0,0_209,5.0,,
image_0/0_1516.jpg,0,0_1516,2.0,,
image_0/0_2092.jpg,0,0_2092,8.0,,
image_0/0_302.jpg,0,0_302,8.0,,
image_0/0_2809.jpg,0,0_2809,2.0,,
image_0/0_2939.jpg,0,0_2939,9.0,,
image_0/0_2979.jpg,0,0_2979,2.0,,
image_0/0_1008.jpg,0,0_1008,0.0,,
image_0/0_2748.jpg,0,0_2748,8.0,,
image_0/0_1368.jpg,0,0_1368,2.0,,
image_0/0_1863.jpg,0,0_1863,7.0,,
image_0/0_457.jpg,0,0_457,9.0,,
image_0/0_1149.jpg,0,0_1149,4.0,,
image_0/0_1401.jpg,0,0_1401,5.0,,
image_0/0_1115.jpg,0,0_1115,2.0,,
image_0/0_1419.jpg,0,0_1419,3.0,,
image_0/0_2768.jpg,0,0_2768,4.0,,
image_0/0_613.jpg,0,0_613,7.0,,
image_0/0_1358.jpg,0,0_1358,0.0,,
image_0/0_2221.jpg,0,0_2221,7.0,,
image_0/0_392.jpg,0,0_392,7.0,,
image_0/0_1016.jpg,0,0_1016,8.0,,
image_0/0_2189.jpg,0,0_2189,4.0,,
image_0/0_524.jpg,0,0_524,2.0,,
image_0/0_2345.jpg,0,0_2345,6.0,,
image_0/0_537.jpg,0,0_537,7.0,,
image_0/0_2439.jpg,0,0_2439,4.0,,
image_0/0_2186.jpg,0,0_2186,1.0,,
image_0/0_2252.jpg,0,0_2252,9.0,,
image_0/0_512.jpg,0,0_512,6.0,,
image_0/0_448.jpg,0,0_448,4.0,,
image_0/0_2615.jpg,0,0_2615,9.0,,
image_0/0_625.jpg,0,0_625,6.0,,
image_0/0_437.jpg,0,0_437,1.0,,
image_0/0_1057.jpg,0,0_1057,3.0,,
image_0/0_2286.jpg,0,0_2286,9.0,,
image_0/0_1410.jpg,0,0_1410,2.0,,
image_0/0_2912.jpg,0,0_2912,9.0,,
image_0/0_2006.jpg,0,0_2006,7.0,,
image_0/0_1457.jpg,0,0_1457,3.0,,
image_0/0_2588.jpg,0,0_2588,3.0,,
image_0/0_577.jpg,0,0_577,3.0,,
image_0/0_2002.jpg,0,0_2002,2.0,,
image_0/0_395.jpg,0,0_395,5.0,,
image_0/0_2255.jpg,0,0_2255,5.0,,
image_0/0_2305.jpg,0,0_2305,6.0,,
image_0/0_2762.jpg,0,0_2762,8.0,,
image_0/0_663.jpg,0,0_663,0.0,,
image_0/0_2941.jpg,0,0_2941,7.0,,
image_0/0_1530.jpg,0,0_1530,9.0,,
image_0/0_1474.jpg,0,0_1474,0.0,,
image_0/0_458.jpg,0,0_458,2.0,,
image_0/0_1791.jpg,0,0_1791,8.0,,
image_0/0_668.jpg,0,0_668,6.0,,
image_0/0_2446.jpg,0,0_2446,6.0,,
image_0/0_1942.jpg,0,0_1942,2.0,,
image_0/0_125.jpg,0,0_125,4.0,,
image_0/0_2873.jpg,0,0_2873,0.0,,
image_0/0_1965.jpg,0,0_1965,5.0,,
image_0/0_578.jpg,0,0_578,7.0,,
image_0/0_1196.jpg,0,0_1196,7.0,,
image_0/0_2730.jpg,0,0_2730,0.0,,
image_0/0_35.jpg,0,0_35,4.0,,
image_0/0_2442.jpg,0,0_2442,8.0,,
image_0/0_2800.jpg,0,0_2800,2.0,,
image_0/0_2566.jpg,0,0_2566,7.0,,
image_0/0_207.jpg,0,0_207,8.0,,
image_0/0_1366.jpg,0,0_1366,6.0,,
image_0/0_1082.jpg,0,0_1082,9.0,,
image_0/0_2971.jpg,0,0_2971,2.0,,
image_0/0_229.jpg,0,0_229,8.0,,
image_0/0_393.jpg,0,0_393,3.0,,
image_0/0_2101.jpg,0,0_2101,7.0,,
image_0/0_18.jpg,0,0_18,1.0,,
image_0/0_1054.jpg,0,0_1054,0.0,,
image_0/0_232.jpg,0,0_232,5.0,,
image_0/0_620.jpg,0,0_620,6.0,,
image_0/0_1339.jpg,0,0_1339,4.0,,
image_0/0_2036.jpg,0,0_2036,2.0,,
image_0/0_3038.jpg,0,0_3038,6.0,,
image_0/0_990.jpg,0,0_990,1.0,,
image_0/0_890.jpg,0,0_890,9.0,,
image_0/0_1165.jpg,0,0_1165,9.0,,
image_0/0_408.jpg,0,0_408,2.0,,
image_0/0_2624.jpg,0,0_2624,8.0,,
image_0/0_624.jpg,0,0_624,0.0,,
image_0/0_1229.jpg,0,0_1229,4.0,,
image_0/0_1533.jpg,0,0_1533,7.0,,
image_0/0_992.jpg,0,0_992,6.0,,
image_0/0_2855.jpg,0,0_2855,1.0,,
image_0/0_1570.jpg,0,0_1570,7.0,,
image_0/0_1724.jpg,0,0_1724,2.0,,
image_0/0_2658.jpg,0,0_2658,6.0,,
image_0/0_418.jpg,0,0_418,9.0,,
image_0/0_1771.jpg,0,0_1771,9.0,,
image_0/0_2835.jpg,0,0_2835,1.0,,
image_0/0_414.jpg,0,0_414,2.0,,
image_0/0_783.jpg,0,0_783,8.0,,
image_0/0_2290.jpg,0,0_2290,3.0,,
image_0/0_1580.jpg,0,0_1580,9.0,,
image_0/0_2759.jpg,0,0_2759,0.0,,
image_0/0_2856.jpg,0,0_2856,6.0,,
image_0/0_89.jpg,0,0_89,0.0,,
image_0/0_2466.jpg,0,0_2466,2.0,,
image_0/0_463.jpg,0,0_463,2.0,,
image_0/0_3023.jpg,0,0_3023,0.0,,
image_0/0_2503.jpg,0,0_2503,7.0,,
image_0/0_1326.jpg,0,0_1326,5.0,,
image_0/0_1847.jpg,0,0_1847,3.0,,
image_0/0_1899.jpg,0,0_1899,6.0,,
image_0/0_1602.jpg,0,0_1602,9.0,,
image_0/0_826.jpg,0,0_826,2.0,,
image_0/0_2953.jpg,0,0_2953,9.0,,
image_0/0_2896.jpg,0,0_2896,8.0,,
image_0/0_1182.jpg,0,0_1182,6.0,,
image_0/0_1623.jpg,0,0_1623,8.0,,
image_0/0_1354.jpg,0,0_1354,1.0,,
image_0/0_1610.jpg,0,0_1610,8.0,,
image_0/0_1495.jpg,0,0_1495,7.0,,
image_0/0_1661.jpg,0,0_1661,8.0,,
image_0/0_1604.jpg,0,0_1604,1.0,,
image_0/0_2887.jpg,0,0_2887,3.0,,
image_0/0_2643.jpg,0,0_2643,7.0,,
image_0/0_1360.jpg,0,0_1360,7.0,,
image_0/0_2707.jpg,0,0_2707,2.0,,
image_0/0_2171.jpg,0,0_2171,8.0,,
image_0/0_53.jpg,0,0_53,3.0,,
image_0/0_2758.jpg,0,0_2758,2.0,,
image_0/0_661.jpg,0,0_661,2.0,,
image_0/0_1377.jpg,0,0_1377,6.0,,
image_0/0_2096.jpg,0,0_2096,8.0,,
image_0/0_2845.jpg,0,0_2845,4.0,,
image_0/0_2731.jpg,0,0_2731,3.0,,
image_0/0_2402.jpg,0,0_2402,5.0,,
image_0/0_2848.jpg,0,0_2848,1.0,,
image_0/0_544.jpg,0,0_544,2.0,,
image_0/0_50.jpg,0,0_50,6.0,,
image_0/0_1841.jpg,0,0_1841,5.0,,
image_0/0_1097.jpg,0,0_1097,7.0,,
image_0/0_1737.jpg,0,0_1737,4.0,,
image_0/0_1261.jpg,0,0_1261,3.0,,
image_0/0_2475.jpg,0,0_2475,6.0,,
image_0/0_1892.jpg,0,0_1892,1.0,,
image_0/0_2486.jpg,0,0_2486,0.0,,
image_0/0_1215.jpg,0,0_1215,2.0,,
